objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,sgscore1,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,physical_separation_kpc,direct_distance,distance,z,photoZ,major_axis_arcsec,tns_prefix,association_type,description
ZTF23aaqalcx,240.56498666666667,0.5586972933333333,19.8945,19.9231,19.4816,19.4861,0.244301,-0.0044994354248046875,-0.071343,-0.0511231,15.4313,18.994,0.9005012512207031,1.8297996520996094,0.0326667,26.342025448102504,SN,2,NED D/SDSS/2MASS/PS1,15.38,20.36,273.0,353.11,0.08,0.08,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXJ16021630%2B0033424&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXJ16021630%2B0033424</a></em>; a J=14.28 mag galaxy found in the NED_D/SDSS/2MASS/PS1 catalogues. Its located 11.48"" S, 10.52"" W (20.4 Kpc) from the galaxy centre. A host distance of 273.0 Mpc(z=0.078) implies a <em>m - M =</em> 37.18."
ZTF23aaqshrt,208.3992748,-6.5342573,19.7843,19.8352,19.6352,19.8439,-0.289299,-0.20870018005371094,-0.104592,0.00868454,1.81701,20.2602,-0.47590065002441406,0.062000274658203125,,52.3146643480286,SN,2,SDSS/PS1,1.55,0.0,0.0,0.0,0.0,0.07,12.32,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671990808346915"">SDSS J135335.84-063204.8</a></em>; an r=18.79 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.68"" N, 0.50"" W from the galaxy centre."
ZTF23aaqsieb,222.77971643333333,7.059417766666667,19.735,19.8611,19.7662,19.8611,-0.0635986,-0.09490013122558594,0.0318792,,3.53842,19.5352,0.1998004913330078,1.0901985168457031,0.00125,55.33657404780388,SN,2,SDSS/PS1,3.56,8.3,0.0,614.09,0.13,0.16,10.73,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662269145546953"">SDSS J145107.10+070330.3</a></em>; an r=18.13 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.55"" N, 0.34"" E (8.3 Kpc) from the galaxy centre. A host z=0.131 implies a <em>m - M =</em> 38.94."
ZTF23aaqnhmi,243.53299502142858,49.244180185714285,20.2511,20.0026,19.6196,19.4481,0.4179,0.17150115966796875,-0.0598767,-0.00771679,0.258992,19.339,0.9120998382568359,1.0025005340576172,0.0195417,20.309108748100698,VS,2,2MASS,1.76,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>16140775+4914386</em>; a J=16.67 mag stellar source found in the 2MASS catalogue. Its located 0.37"" N, 1.72"" E from the stellar source centre."
ZTF23aaqmiwu,258.63298636875,57.32606649375,20.326,19.8882,20.0295,19.8785,0.3356,0.1509990692138672,-0.105185,0.155395,2.35793,19.4833,0.8427009582519531,0.5172004699707031,0.00491667,42.267719947732985,SN,2,SDSS/PS1,2.4,0.0,0.0,0.0,0.0,0.12,9.71,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237651225172705610"">SDSS J171431.79+571936.1</a></em>; an r=18.69 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.10"" S, 1.15"" E from the galaxy centre."
ZTF23aaquhqn,293.83539471842107,44.16239105789473,20.6973,19.8023,19.6297,19.2299,0.9109,0.3997993469238281,-0.00470702,0.0584598,2.21036,20.1156,0.5816993713378906,0.8638992309570312,0.0832708,17.283495347946882,SN,2,2MASS/PS1,1.97,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>19352035+4409436</em>; a J=14.10 mag galaxy found in the 2MASS/PS1 catalogues. Its located 1.11"" N, 1.63"" E from the galaxy centre."
ZTF23aaqzywb,232.0407990857143,6.352923964285713,20.3816,19.6604,20.2317,19.9034,0.281,0.32830047607421875,-0.169386,0.0282531,5.81708,19.9243,0.45730018615722656,0.9013004302978516,,39.29807874793187,SN,2,NED/SDSS/PS1,5.81,15.66,0.0,742.05,0.16,0.15,14.33,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASSJ15280941%2B0621123&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASSJ15280941%2B0621123</a></em>; an r=18.18 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 2.05"" S, 5.45"" E (15.7 Kpc) from the galaxy centre. A host z=0.156 implies a <em>m - M =</em> 39.35."
ZTF23aaptagz,325.29053069230764,-27.257053853846156,19.5588,19.4407,19.2563,19.1115,0.458799,0.14480018615722656,-0.15238,-0.0375062,2.12121,21.4387,-1.8798999786376953,-1.735799789428711,0.5,39.13486114796251,SN,2,PS1,2.15,0.0,0.0,0.0,0.0,0.0,6.73,AT,SN,"The transient is possibly associated with <em>75293252911282079</em>; an r=20.38 mag galaxy found in the PS1 catalogue. Its located 0.89"" S, 1.95"" W from the galaxy centre."
ZTF23aapzdah,331.5576743764706,-17.871851270588238,20.6409,20.0765,20.0321,19.7369,0.667099,0.2952003479003906,-0.0847819,-0.051706,3.28767,19.2451,1.3957996368408203,1.2912006378173828,0.0285417,40.136562548112124,SN,2,2MASS/PS1,2.65,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>22061398-1752202</em>; a J=14.82 mag galaxy found in the 2MASS/PS1 catalogues. Its located 1.50"" N, 2.18"" W from the galaxy centre."
ZTF23aaqsiju,220.63844378,7.401679369999999,19.8355,19.7096,19.9531,19.8509,-0.0312996,0.10219955444335938,-0.0271738,0.0389973,2.6186,21.0962,-1.2607002258300781,-0.7897987365722656,0.00604167,42.29618054814637,SN,2,SDSS/PS1,2.51,0.0,0.0,0.0,0.0,0.17,10.49,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662262708666714"">SDSS J144233.20+072408.6</a></em>; an r=19.75 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.71"" S, 0.03"" E from the galaxy centre."
ZTF23aaqmhhh,210.6774267333333,-9.0023174,19.9367,19.785,19.9367,19.8214,,0.11530113220214844,,0.0362841,4.39098,20.6025,-0.6658000946044922,-0.02519989013671875,0.00229167,54.312974547967315,SN,2,SDSS/PS1,4.33,0.0,0.0,0.0,0.0,0.14,13.47,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671958061056148"">SDSS J140242.72-090004.4</a></em>; an r=18.83 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.87"" S, 2.42"" W from the galaxy centre."
ZTF23aaqlssm,241.2409183135135,54.57201758918919,20.4076,20.3836,19.7962,19.6782,0.5459,0.11800003051757812,-0.0647578,-0.0956433,3.63316,20.2052,0.20240020751953125,0.5221004486083984,0.5,31.35016204789281,SN,2,SDSS/PS1,5.37,0.0,0.0,0.0,0.0,0.14,10.83,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237651539798589692"">SDSS J160457.61+543424.4</a></em>; an r=18.19 mag galaxy found in the SDSS/PS1 catalogues. Its located 5.05"" S, 1.83"" E from the galaxy centre."
ZTF23aaqygof,345.34606263636357,-18.765266054545453,19.5196,20.1297,19.354,19.6564,,-0.3024005889892578,-0.036872,0.00749463,1.24642,-999.0,1018.5195999145508,-1.2730998992919922,0.135749,17.146296247839928,SN,2,SDSS/PS1,1.69,0.0,0.0,0.0,0.0,0.02,6.92,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237667224462426439"">SDSS J230122.97-184554.1</a></em>; an r=21.10 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.07"" S, 1.31"" E from the galaxy centre."
ZTF23aaqnyds,248.65756426315792,22.664409994736843,20.9414,20.1849,20.1368,20.0035,0.379101,0.13330078125,-0.263767,-0.0423139,2.8354,19.8645,1.0769004821777344,0.8603000640869141,0.0495417,26.316076348070055,SN,2,SDSS/PS1,2.81,4.91,0.0,431.93,0.09,0.07,21.59,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662640124658225"">SDSS J163437.63+223953.3</a></em>; an r=18.15 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.50"" S, 2.37"" E (4.9 Kpc) from the galaxy centre. A host z=0.094 implies a <em>m - M =</em> 38.18."
ZTF23aaqqmsx,14.916821275,53.198366675,21.1821,20.5232,21.1821,20.3457,0.873501,0.8364009857177734,,-0.052571,4.84383,18.511,2.671100616455078,2.7141990661621094,0.996726,7.0593865481205285,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaqtgzf,244.9333707857143,15.980952457142857,20.1296,19.8633,19.9581,19.7555,0.225199,0.20259857177734375,-0.0201066,-0.0181653,2.51641,21.3393,-1.2096996307373047,-0.7553005218505859,0.024,46.28765044780448,SN,2,SDSS/PS1,2.54,0.0,0.0,0.0,0.0,0.14,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237665533335699562"">SDSS J161944.15+155850.2</a></em>; an r=19.78 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.18"" N, 2.24"" W from the galaxy centre."
ZTF23aaqwnfd,205.0953461,19.7990778,19.5053,,19.5053,,,,,,3.79394,-999.0,1018.5053005218506,,0.5,56.29560184804723,SN,2,NED/SDSS/PS1,4.53,9.58,0.0,544.2,0.12,0.09,15.65,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ134022.56%2B194756.0&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ134022.56%2B194756.0</a></em>; an r=17.79 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 0.46"" N, 4.51"" E (9.6 Kpc) from the galaxy centre. A host z=0.117 implies a <em>m - M =</em> 38.68."
ZTF23aaqwnvt,200.675526275,45.043903799999995,19.5591,20.0325,19.7343,20.0325,-0.0774002,-0.2981986999511719,0.0648647,,2.18367,20.3144,-0.7553005218505859,-0.23460006713867188,0.5,52.311331048142165,SN,2,NED/SDSS/PS1,2.24,0.0,0.0,0.0,0.0,0.11,7.24,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ132242.11%2B450235.8&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ132242.11%2B450235.8</a></em>; an r=19.63 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 2.23"" N, 0.19"" E from the galaxy centre."
ZTF23aaqwoax,207.76180026666665,60.104327383333334,19.6252,19.7247,19.6884,19.8603,-0.112301,-0.17189979553222656,-0.00640835,0.0682733,1.1894,19.7729,-0.14769935607910156,0.2597007751464844,0.00125,50.30653934786096,VS,1,GSC,1.21,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N47Y002927</em>; a V=18.54 mag stellar source found in the GSC catalogue. Its located 1.2"" from the stellar source core."
ZTF23aaqwqsz,260.4263103736842,4.320071336842106,19.7613,19.8533,19.3187,19.3327,0.0424995,-0.01399993896484375,-0.0126876,-0.0019101,1.99538,20.8857,-1.1244010925292969,0.05529975891113281,0.5,20.320497647859156,VS,2,GAIA,1.99,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4389950222874080000</em>; a G=19.86 mag stellar source found in the GAIA catalogue. Its located 1.18"" N, 1.61"" W from the stellar source centre."
ZTF23aaqxfro,281.8657339,44.247919780000004,20.4648,20.3326,20.6078,20.4483,0.132168,0.1595001220703125,0.048335,0.115662,2.81824,-999.0,1019.4647998809814,1019.3325996398926,0.0214167,52.25438654795289,SN,2,PS1,2.84,0.0,0.0,0.0,0.0,0.0,4.08,AT,SN,"The transient is possibly associated with <em>161092818653039113</em>; an r=22.50 mag galaxy found in the PS1 catalogue. Its located 2.76"" S, 0.68"" E from the galaxy centre."
ZTF23aaqxths,327.0607384647059,44.96733651764706,20.5036,20.0169,20.2048,19.842,0.5392,0.36280059814453125,-0.0434221,-0.0271238,2.37786,19.5044,0.9991989135742188,0.9600982666015625,0.02225,39.20229164790362,SN,2,GAIA/PS1,2.37,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>1973514558871380224</em>; a G=19.45 mag galaxy found in the GAIA/PS1 catalogues. Its located 2.37"" N, 0.09"" E from the galaxy centre."
ZTF23aaqymhe,318.44672706,24.44621772,,20.6916,,20.432,,,,-0.0142953,4.11788,-999.0,,-0.12290000915527344,0.649833,9.180555548053235,SN,2,2MASS/PS1,8.73,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>21134709+2426377</em>; a J=14.18 mag galaxy found in the 2MASS/PS1 catalogues. Its located 8.78"" N, 1.60"" E from the galaxy centre."
ZTF23aaqzhwm,2.5084609666666666,24.9771543,19.7794,19.9854,19.9276,19.9854,-0.205973,-0.05779838562011719,0.151455,,2.7799,18.8848,0.8945999145507812,1.1247997283935547,0.0515893,56.080706047825515,SN,2,SDSS/2MASS/PS1,2.91,0.0,0.0,0.0,0.0,0.08,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237663235527868606"">SDSS J001001.90+245840.0</a></em>; a J=14.79 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 2.70"" S, 2.07"" E from the galaxy centre."
ZTF23aaqocso,293.0706154833333,-6.072510416666667,20.4829,20.135,20.6091,20.1073,0.661501,0.501800537109375,0.12812,0.021352,4.26036,20.6403,-0.15740013122558594,0.2915000915527344,0.00625,12.298958348110318,SN,2,NED/2MASS,23.6,15.15,0.0,141.12,0.03,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASXJ19321546-0604123&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASXJ19321546-0604123</a></em>; a J=13.13 mag galaxy found in the NED/2MASS catalogues. Its located 8.56"" S, 22.08"" E (15.2 Kpc) from the galaxy centre. A host z=0.032 implies a <em>m - M =</em> 35.75."
ZTF23aaqyufe,350.28568805333333,36.927830166666666,20.8184,20.4686,20.6079,20.3688,0.5131,0.23910140991210938,2.66743,0.0612233,13.2086,21.3974,-0.5790004730224609,1019.468599319458,0.432708,41.081875048112124,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaquirw,272.286167875,65.68587667,20.3013,20.1845,19.6718,19.751,0.695299,-0.07919883728027344,0.0600452,-11.2302,7.47296,22.2776,-1.9762992858886719,-0.9116001129150391,0.976458,22.23199074808508,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaqurnk,333.5208946675676,-9.07209738108108,20.1273,19.9443,16.509,16.9408,0.18301,-0.43179893493652344,-0.133167,-69.0125,0.11577,21.4606,-1.3332996368408203,-1.4398002624511719,0.238625,18.137071747798473,VS,2,PS1,1.92,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>97113335205984168</em>; an r=22.19 mag stellar source found in the PS1 catalogue. Its located 1.08"" S, 1.59"" E from the stellar source centre."
ZTF23aaquogp,345.75993106666664,76.99248744444444,20.2576,20.4241,20.2576,19.974,0.686901,0.283599853515625,,-0.0604796,8.3725,21.3613,-1.10369873046875,1019.4241008758545,0.492155,8.165520847775042,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaqugtr,311.0379707153846,19.841121315384616,20.3211,20.1821,20.0481,20.1036,0.0228004,-0.055500030517578125,-0.0166377,-0.0576742,4.91981,-999.0,1019.3211002349854,1019.1821002960205,0.5,39.17968754796311,SN,2,PS1,5.21,0.0,0.0,0.0,0.0,0.0,11.8,AT,SN,"The transient is possibly associated with <em>131813110371091307</em>; an r=18.48 mag galaxy found in the PS1 catalogue. Its located 4.24"" S, 3.03"" E from the galaxy centre."
ZTF23aaqpawb,289.61365402857143,55.90157564285714,20.8627,20.0545,19.9179,19.7756,0.808207,0.14229965209960938,-0.13614,-0.0248574,2.85574,20.4292,0.4335002899169922,0.125,0.00166667,29.203657447826117,SN,2,PS1,2.96,0.0,0.0,0.0,0.0,0.0,9.81,AT,SN,"The transient is possibly associated with <em>175082896134943506</em>; an r=18.79 mag galaxy found in the PS1 catalogue. Its located 2.90"" S, 0.63"" E from the galaxy centre."
ZTF18aciaubw,186.63971370000002,70.74588415,19.3652,19.1836,19.3652,19.1836,0.181637,0.18160057067871094,,,2.63053,18.376,0.9892005920410156,1.1029987335205078,0.0501131,57.291828747838736,SN,2,2MASS/PS1,2.58,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>12263311+7044430</em>; a J=13.88 mag galaxy found in the 2MASS/PS1 catalogues. Its located 2.09"" N, 2.06"" E from the galaxy centre."
ZTF23aaqmvep,238.42108436923075,61.3622556923077,20.5482,19.8214,19.815,19.39,1.1034,0.4250011444091797,-0.142551,-0.188625,3.83366,18.6236,1.924600601196289,1.2153987884521484,0.0559167,42.29236114770174,SN,2,SDSS/2MASS/PS1,3.39,0.0,0.0,0.0,0.0,0.05,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671940337303860"">SDSS J155341.4+612146.4</a></em>; a J=14.32 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 2.22"" S, 2.56"" W from the galaxy centre."
ZTF23aaqnztz,241.8347941923077,33.57418046153846,20.2313,19.4845,19.825,19.5023,0.327599,0.32270050048828125,-0.0755845,0.0278332,1.84962,19.3775,0.8537998199462891,0.8671016693115234,0.0142917,42.24696754803881,AGN,2,SDSS/MILLIQUAS/2MASS/PS1/GAIA,1.8,14.4,0.0,6607.2,1.0,0.13,0.0,AT,AGN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662504294875351"">SDSS J160720.2+333428.6</a></em>; a J=15.97 mag AGN found in the SDSS/MILLIQUAS/2MASS/PS1/GAIA catalogues. Its located 1.42"" S, 1.10"" E (14.4 Kpc) from the AGN centre. A host z=1.000 implies a <em>m - M =</em> 44.10."
ZTF23aaqsdqu,246.5642228259259,10.238311140740741,20.6077,19.7141,20.0421,19.7472,0.907101,0.29490089416503906,0.0187611,0.0116797,9.9762,18.6271,1.980600357055664,2.074899673461914,0.22231,18.366793947760016,SN,2,SDSS/2MASS/PS1,9.93,9.74,0.0,223.01,0.05,0.05,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668272454369701"">SDSS J162615.68+101408.6</a></em>; a J=13.21 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 9.53"" N, 3.11"" W (9.7 Kpc) from the galaxy centre. A host z=0.050 implies a <em>m - M =</em> 36.74."
ZTF23aaqsesj,237.48018576666664,11.884482577777778,20.3572,20.2116,20.3158,20.2092,0.145632,0.10659980773925781,0.0326545,-0.0363934,2.70691,19.8999,0.45730018615722656,0.9661998748779297,,48.314131947699934,SN,2,SDSS/PS1,2.75,0.0,0.0,0.0,0.0,0.15,11.36,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668271376695487"">SDSS J154955.15+115301.6</a></em>; an r=18.49 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.31"" N, 1.53"" E from the galaxy centre."
ZTF23aaqskdz,230.1739871405405,37.03190357297297,20.21,19.752,19.4026,19.4479,0.0549011,-0.04530143737792969,-0.130316,9.00735,2.77998,21.2077,-0.9977016448974609,-1.0501995086669922,0.053619,28.26245374791324,SN,2,NED/SDSS/PS1,2.75,0.0,0.0,0.0,0.0,0.15,7.43,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ152041.53%2B370155.2&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ152041.53%2B370155.2</a></em>; an r=19.73 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 0.15"" S, 2.78"" E from the galaxy centre."
ZTF23aaqswbq,228.5126215125,31.3116195125,19.987,19.7555,19.9918,19.8227,0.231543,0.1690998077392578,-0.0413321,0.0168875,2.50411,19.434,0.5529994964599609,1.2132015228271484,0.0005,51.28579864790663,SN,2,SDSS/2MASS/PS1,1.77,0.0,0.0,0.0,0.0,0.12,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662662675136769"">SDSS J151403+311843.5</a></em>; a J=16.47 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 1.75"" S, 0.26"" W from the galaxy centre."
ZTF23aaqtdru,234.61373513478264,22.626377286956515,20.2781,20.3629,20.326,20.3279,-0.0847931,-0.00189971923828125,7.18156,-47.0513,2.05939,19.9774,0.30069923400878906,0.7544994354248047,0.007375,48.27273144805804,SN,2,SDSS/2MASS/PS1,1.93,0.0,0.0,0.0,0.0,0.15,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237665373330931775"">SDSS J153827.4+223734.7</a></em>; a J=17.01 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 0.30"" N, 1.91"" W from the galaxy centre."
ZTF23aaqugpo,296.57962701666673,45.42608669166666,20.4414,20.1139,20.2967,19.964,0.490301,0.3326988220214844,-0.151343,0.0100364,6.32115,20.0325,0.4089012145996094,0.6472988128662109,0.0918333,8.16054394794628,SN,2,2MASS,5.69,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>19461921+4525284</em>; a J=14.88 mag galaxy found in the 2MASS catalogue. Its located 5.61"" N, 0.95"" W from the galaxy centre."
ZTF23aaqumxc,315.32130833636364,-22.68477896363636,20.1465,20.1688,19.8305,19.9249,0.252501,-0.09440040588378906,-0.145543,-0.13859,2.19857,20.4169,-0.2704010009765625,0.9281997680664062,0.00166667,45.19824074814096,SN,2,PS1,2.08,0.0,0.0,0.0,0.0,0.0,14.24,AT,SN,"The transient is possibly associated with <em>80773153217488021</em>; an r=18.66 mag galaxy found in the PS1 catalogue. Its located 1.78"" N, 1.07"" W from the galaxy centre."
ZTF23aaqvmjj,58.6823324,30.7064975,,19.0355,,19.0355,,,,,1.88863,21.6577,,-0.8894996643066406,0.00166667,57.04915504809469,SN,2,2MASS/PS1,1.77,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>03544362+3042229</em>; a J=16.98 mag galaxy found in the 2MASS/PS1 catalogues. Its located 0.48"" N, 1.75"" E from the galaxy centre."
ZTF23aaqvpyy,11.654244366666665,45.05814920833333,20.9704,20.4067,20.7991,20.3654,0.367998,0.4337005615234375,-0.0560546,-0.00488773,2.62388,20.0614,0.9090003967285156,1.2360000610351562,0.0595417,38.076388848014176,SN,2,2MASS/PS1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>00463719+4503300</em>; a J=15.90 mag galaxy found in the 2MASS/PS1 catalogues. Its located 0.72"" S, 2.06"" W from the galaxy centre."
ZTF23aaqvqld,307.23236806666665,68.31873163333333,20.5153,20.3403,20.5724,20.2744,0.382399,0.29799842834472656,0.0291584,-0.0655695,1.4332,21.4001,-0.8847999572753906,-0.05280113220214844,0.0025,49.07835644809529,SN,2,PS1,4.52,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>189983072333734613</em>; an r=22.88 mag galaxy found in the PS1 catalogue. Its located 4.33"" S, 1.28"" W from the galaxy centre."
ZTF23aaqmzlq,262.73949485,40.7176147,20.9835,19.981,20.4015,20.0126,1.00253,0.3889007568359375,-0.194772,0.0308646,2.38033,21.6434,-0.6599006652832031,-1.3628997802734375,0.5,48.190879648085684,SN,2,PS1,2.73,0.0,0.0,0.0,0.0,0.0,14.93,AT,SN,"The transient is possibly associated with <em>156862627403742237</em>; an r=20.40 mag galaxy found in the PS1 catalogue. Its located 1.99"" S, 1.87"" W from the galaxy centre."
ZTF23aaqsdwr,244.64462939999999,10.6676763,,20.3065,,20.4281,,,,0.117991,2.10574,19.8712,,0.9176998138427734,0.5,55.24239584803581,SN,2,SDSS/PS1,2.25,0.0,0.0,0.0,0.0,0.06,11.95,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668272453517839"">SDSS J161834.65+104001.3</a></em>; an r=18.95 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.21"" N, 0.76"" E from the galaxy centre."
ZTF23aaqwhko,236.27668074999997,28.665345528571432,19.6771,19.7397,19.5773,19.7284,-0.0219002,-0.15110015869140625,-0.0336904,-0.0273747,2.43993,20.882,-1.2049007415771484,-0.7330989837646484,0.000833333,36.29313654778525,SN,2,SDSS/PS1,2.44,0.0,0.0,0.0,0.0,0.13,7.13,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662339474325968"">SDSS J154506.21+283955.0</a></em>; an r=19.79 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.51"" N, 2.41"" E from the galaxy centre."
ZTF23aaqzyaz,239.449475125,7.47785665,20.6363,20.3273,20.4595,20.4977,0.134401,-0.03820037841796875,-0.0596999,0.103964,2.95729,21.5608,-0.9245014190673828,-1.3087005615234375,0.00333333,48.3307870477438,SN,2,SDSS/PS1,2.84,0.0,0.0,0.0,0.0,0.15,7.14,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662199362487116"">SDSS J155747.69+072840.5</a></em>; an r=20.98 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.29"" S, 2.82"" E from the galaxy centre."
