Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
MGAB-V729,--,18 23 24.17 +25 52 03.1,Her,UGSS,--,18.1 - 21.1 g,275.8507083333333,25.867527777777777,ZTF18admafpe,0.0285032558766441
SDSS J170542.54+313240.8,000-BDB-615,17 05 42.54 +31 32 40.8,Her,UGSS,--,16.9 - 20.3 g,256.42725,31.544666666666668,ZTF18adqxxqj,0.0264399789941467
ASASSN-16as,000-BLV-715,09 14 10.71 +01 37 33.0,Hya,UGSS,0.2518,14.9 - 18.0 V,138.54462499999997,1.6258333333333337,ZTF18acsosfz,0.1123436358140343
EG Lac,000-BCQ-872,22 50 38.89 +55 14 52.1,Lac,UGSS,--,15.5 - 19.0: p,342.6620416666666,55.24780555555556,ZTF18abasxdk,0.4347575025250914
KM Lac,000-BCW-183,22 13 49.28 +55 28 26.5,Lac,UGSS,0.21542426,14.8 - 19.3 V p,333.4553333333333,55.47402777777778,ZTF18abbunar,0.0502227947895898
PS Lac,000-BCW-187,22 05 40.07 +51 38 58.9,Lac,UGSS,(107:),14.8 - 19.7 g,331.4169583333333,51.64969444444444,ZTF18abcksma,0.1239382947743793
ZTF18abaqipz,--,22 33 36.05 +51 37 39.3,Lac,UGSS,--,16.0 - 19.1 g,338.4002083333333,51.62758333333333,ZTF18abaqipz,0.1750594939411278
X Leo,000-BBQ-888,09 51 01.47 +11 52 31.2,Leo,UGSS,0.1644,11.8 - 17.2 V,147.75612499999997,11.875333333333334,ZTF18aakapxk,0.2299649736726411
IU Leo,000-BFX-110,10 57 56.29 +09 23 14.8,Leo,UGSS,0.3763079,12.8 - 15.5 CR,164.48454166666662,9.387444444444444,ZTF18aabbkmg,0.0517057049555973
RU LMi,000-BBR-103,10 02 07.46 +33 51 00.2,LMi,UGSS,0.251,14.2 - 18.4 V,150.53108333333333,33.85005555555556,ZTF17aacwmyu,0.1155357337524497
ATO J091.2567-24.6301,000-BNZ-768,06 05 01.63 -24 37 48.3,Lep,UGSS,0.2544649,11.9 - 14.1 V,91.25679166666664,-24.63008333333333,ZTF18acyuqzg,0.3404056235573983
CSS 091118:054301-164011,000-BLD-371,05 43 01.27 -16 40 11.9,Lep,UGSS,--,14.6 - 19.5 g,85.75529166666665,-16.669972222222224,ZTF18acrwlyl,0.1008210884197753
FH Lyn,000-BCZ-665,08 13 21.93 +45 28 09.4,Lyn,UGSS,0.289,15.3 - 18.1 CR,123.341375,45.469277777777776,ZTF18aakaaix,0.1181632596586562
CY Lyr,000-BCD-483,18 52 41.38 +26 45 31.4,Lyr,UGSS,0.1591,12.9 - 18.0: V,283.17241666666666,26.75872222222222,ZTF18adljdux,0.0230006049849374
V0892 Lyr,000-BKC-692,19 21 44.22 +42 04 41.2,Lyr,UGSS,--,15.2 - 20.8 B,290.43425,42.07811111111111,ZTF18abtivdb,0.1910573742294404
MGAB-V240,000-BND-206,18 55 29.82 +32 30 17.8,Lyr,UGSS,--,17.9 - 20.0 g,283.87425,32.50494444444445,ZTF18aanvvqw,0.3098686029362943
MGAB-V372,--,18 29 22.42 +47 27 43.2,Lyr,UGSS,--,18.4 - 21.6 r,277.34341666666666,47.462,ZTF18aalapyu,0.1559371229499419
CW Mon,000-BBL-546,06 36 54.58 +00 02 17.3,Mon,UGSS,0.1766,11.9 - 17.2 V,99.22741666666666,0.0381388888888888,ZTF17aaavwmz,0.1516994086698498
ASASSN-V J073558.49-044907.9,000-BNN-142,07 35 58.53 -04 49 08.9,Mon,UGSS,--,15.1 - 18.3 V,113.99387499999996,-4.819138888888888,ZTF18acrvflb,0.1979302911946631
MGAB-V294,000-BNG-581,07 38 01.61 -07 01 02.2,Mon,UGSS,--,16.9 - 20.6 g,114.50670833333332,-7.017277777777777,ZTF18acuxwex,0.1728601326246269
ZTF18aczdmwd,--,08 10 26.95 -10 30 49.4,Mon,UGSS,--,16.5 - 19.9 g,122.61229166666664,-10.513722222222222,ZTF18aczdmwd,0.0487916512687272
CN Ori,000-BBK-302,05 52 07.79 -05 25 00.6,Ori,UGSS,0.163199,12.1 - 16.2 V,88.03245833333334,-5.416833333333334,ZTF17aaatvny,0.079438946707255
CZ Ori,000-BBK-996,06 16 43.23 +15 24 11.3,Ori,UGSS,0.2189,12.1 - 17.6 V,94.180125,15.40313888888889,ZTF17aaasklh,0.0840612889286639
MGAB-V343,--,06 13 32.16 +06 57 07.6,Ori,UGSS,--,17.4 - 21.5 g,93.384,6.952111111111111,ZTF17aaatdec,0.2014077908753688
V0336 Per,000-BBF-923,03 22 53.86 +41 37 01.4,Per,UGSS,--,15.0 - 19.8 V CV,50.724416666666656,41.61705555555556,ZTF19aaahuuw,0.3397667287642017
MGAB-V462,--,02 28 57.21 +58 23 24.5,Per,UGSS,--,18.0 - 21.5 r,37.238375,58.39013888888889,ZTF18abncmld,0.0644720655256681
MGAB-V584,--,02 02 31.50 +56 23 38.9,Per,UGSS,--,15.9 - 20.1 g,30.631249999999994,56.39413888888889,ZTF18aabfagc,0.1179231715142522
MGAB-V587,--,02 17 04.66 +57 52 40.5,Per,UGSS,--,16.5 - 21.6 g,34.269416666666665,57.87791666666666,ZTF18aabfaii,0.1562397374844315
BV Pup,000-BBN-741,07 49 05.26 -23 34 00.4,Pup,UGSS,0.2650,12.9 - 15.7 V,117.27191666666666,-23.566777777777776,ZTF18aczecva,0.2318061958057801
CL Pup,000-BCW-893,07 30 02.96 -19 29 54.0,Pup,UGSS,--,13.9 - 17.8 V,112.51233333333332,-19.49833333333333,ZTF18acwwcbz,0.1150851406259222
ASASSN-15cs,000-BLN-564,08 07 28.53 -21 01 35.6,Pup,UGSS,--,15.0 - 18.9 V,121.868875,-21.02655555555556,ZTF19aaakulz,0.0414649303199423
BMAM-V632,000-BNL-439,19 25 33.12 +16 39 10.5,Sge,UGSS,--,18.3 - 21.3 r,291.388,16.652916666666666,ZTF18aavqmkz,0.3669170692763104
MGAB-V317,--,19 54 46.07 +18 37 57.3,Sge,UGSS,--,16.6 - 21.4 g,298.6919583333333,18.632583333333333,ZTF18aazfbvg,0.0695472923362025
V1089 Sgr,000-BCX-039,19 08 46.31 -17 21 48.8,Sgr,UGSS,--,13.8 - 17.0: p,287.19295833333325,-17.363555555555557,ZTF19abeemqu,0.3154582595712891
ZTF18abfpcvs,--,18 02 35.95 -23 13 32.0,Sgr,UGSS,--,15.8 - 19.7 g,270.64979166666666,-23.225555555555555,ZTF18adktqjx,0.0191945329629354
ZTF18abudvgl,--,19 34 47.40 -12 27 42.7,Sgr,UGSS,--,15.2 - 18.6: g,293.6975,-12.46186111111111,ZTF18abudvgl,0.192117511032267
ASASSN-15kd,000-BLQ-621,18 21 34.64 +02 03 06.9,Ser,UGSS,--,14.2 - 16.9 V,275.3943333333333,2.0519166666666666,ZTF18absixwd,0.2160710669401571
MGAB-V321,--,05 55 40.33 +26 43 13.6,Tau,UGSS,--,16.6 - 21.0 g,88.91804166666667,26.720444444444443,ZTF17aaaqqng,0.0949832294725388
ZTF17aadhcyv,--,05 38 40.93 +18 00 18.8,Tau,UGSS,--,16.5 - 20.0 g,84.67054166666665,18.005222222222223,ZTF17aadhcyv,0.0350442622819207
TX Tri,000-BBD-157,01 37 37.22 +30 02 48.7,Tri,UGSS,(70),13.3 - 17.3 V,24.40508333333333,30.04686111111112,ZTF17aabulht,0.1179632201387773
HS 0218+3229,000-BKQ-671,02 21 33.48 +32 43 23.8,Tri,UGSS,0.297229661,12.2 - 16.5 V,35.3895,32.72327777777778,ZTF18adnatlj,0.1885688937615655
TW Vir,000-BBS-380,11 45 21.17 -04 26 05.8,Vir,UGSS,0.182682,11.5 - 17.5 V,176.3382083333333,-4.434944444444445,ZTF18acvwalp,0.5428859757640475
SW Vul,000-BCX-551,20 00 05.21 +22 56 06.6,Vul,UGSS,(15),14.5 - 18.5 p,300.02170833333327,22.935166666666667,ZTF18adjvyyo,0.6374855625381526
Gaia21djk,000-BPB-843,19 21 50.59 +23 23 24.9,Vul,UGSS,--,17.2 - 21.9 r,290.46079166666664,23.39025,ZTF18aaxjjmj,0.0913842555827406
MGAB-V864,--,19 51 05.63 +26 16 06.0,Vul,UGSS,--,18.4 - 21.7 g,297.77345833333334,26.26833333333333,ZTF18aayotjv,0.1206944868959274
MGAB-V866,--,19 51 25.93 +22 24 40.3,Vul,UGSS,--,17.5 - 21.1 g,297.8580416666667,22.411194444444444,ZTF18aawbmgc,0.0305817858775097
ZTF18aawstbn,--,20 15 09.95 +26 33 24.3,Vul,UGSS,--,17.9 - 20.1 r,303.7914583333333,26.55675,ZTF18adkbevu,0.1259795018651619
KW And,000-BCT-529,02 35 17.98 +41 14 02.2,And,UGSS+E,0.27297,15.4 - 18.6 CV,38.82491666666666,41.23394444444445,ZTF18abyjldd,0.1465684435850427
CSS 110513:210846-035031,000-BLR-857,21 08 46.44 -03 50 31.9,Aqr,UGSS+E,0.156926798,14.9 - 19.6 CV,317.1934999999999,-3.842194444444445,ZTF18abtjmpx,0.4168080619355899
ZTF J201452.61-011542.5,000-BPL-158,20 14 52.62 -01 15 42.3,Aql,UGSS+E,0.1568984,16.2 - 18.6 g,303.71925,-1.26175,ZTF18abutaen,0.3313347575832147
GY Cnc,000-BBQ-304,09 09 50.57 +18 49 47.2,Cnc,UGSS+E,0.1754424988,12.5 - 17.8 V,137.46070833333332,18.82977777777777,ZTF17aaaitrs,0.6431582450509922
MGAB-V550,--,23 18 25.16 +58 26 38.9,Cas,UGSS+E,--,17.9 - 21.9 g,349.60483333333326,58.44413888888889,ZTF17aabpjfd,0.0962184338849885
ASASSN-19ll,000-BNC-283,19 54 11.60 +57 17 29.3,Cyg,UGSS+E,0.15590259,16.3 - 21 g,298.5483333333333,57.29147222222222,ZTF18abeqwsr,0.0724088645752849
PTFS1116cc,000-BLR-270,16 52 42.96 +70 30 14.7,Dra,UGSS+E,0.269786,14.4 - 17.9 g,253.179,70.50408333333333,ZTF18aaisdwn,0.1514812929442872
ASASSN-19rx,000-BNF-112,21 02 33.22 +11 12 56.7,Equ,UGSS+E,2.4735238,14.7 - 16.5 V,315.63841666666667,11.21575,ZTF18aazmwok,0.0156722705367413
CSS 110114:044903-184129,000-BLD-982,04 49 02.70 -18 41 29.2,Eri,UGSS+E,0.15554,14.9 - 18.3 G CV,72.26124999999999,-18.691444444444446,ZTF17aabrzzd,0.0950329459006867
ZTF18abxbinc,--,06 51 15.30 +12 52 40.8,Gem,UGSS+E,--,17.0 - 19.6 r,102.81374999999998,12.878,ZTF18abxbinc,0.101707342189322
GY Hya,000-BBV-477,14 30 30.47 -25 52 38.0,Hya,UGSS+E,0.34723972,14.0 - 16.0 p,217.6269583333333,-25.877222222222223,ZTF19aauynbg,0.3080646261308898
MGAB-V545,--,22 29 59.20 +52 15 07.7,Lac,UGSS+E,0.2465921,17.5 - 20.7 g,337.49666666666667,52.25213888888889,ZTF17aaaedcz,0.0901352093007754
V0447 Lyr,000-BDT-856,19 00 19.90 +44 27 43.8,Lyr,UGSS+E,0.1556270,17.6 - 22 g,285.0829166666667,44.46216666666667,ZTF18adjcwdy,0.1120067725795068
Gaia22bub,000-BPJ-829,07 44 45.83 -00 24 42.8,Mon,UGSS+E,0.149807,17.7 - <21.1 r,116.19095833333331,-0.4118888888888889,ZTF18actbolm,0.0712249886594877
KT Per,000-BBD-135,01 37 08.79 +50 57 20.4,Per,UGSS+ZZ,0.162658,11.5 - 15.9 V,24.286625,50.95566666666667,ZTF18aaadszm,1.3747964520686715
FO And,000-BBC-590,01 15 32.16 +37 37 35.6,And,UGSU,0.07161,13.1 - 18.6 V,18.884,37.62655555555556,ZTF18aabfcyi,0.5031769580638276
KV And,000-BBD-658,02 17 13.90 +40 41 29.7,And,UGSU,0.0733,14.0 - 20.4 V,34.307916666666664,40.69158333333333,ZTF18admvlto,0.2447893964942491
V0776 And,000-BJX-610,23 19 36.07 +36 47 00.0,And,UGSU,0.064,13.5 - 19.0 CV V,349.90029166666665,36.78333333333333,ZTF18abnzbxh,0.5144193600002432
1RXS J003828.7+250920,000-BCY-487,00 38 27.03 +25 09 25.5,And,UGSU,--,14.6 - 18.6 CR,9.612624999999998,25.157083333333333,ZTF18abnzlcm,0.6440169395785096
ASASSN-14fx,000-BLJ-939,02 36 50.60 +40 14 00.1,And,UGSU,--,15.6 - 22.2 g,39.21083333333333,40.23336111111112,ZTF18acakfsn,0.1198304085172619
ASASSN-14hk,000-BLK-310,01 39 35.62 +35 38 40.8,And,UGSU,--,14.7 V - 20.8: B,24.898416666666662,35.644666666666666,ZTF18abmewej,0.3122375241196232
ASASSN-15ro,000-BLS-685,01 33 07.57 +41 07 18.7,And,UGSU,--,15.5 - 21.5 V,23.281541666666666,41.12186111111111,ZTF18acrsmyu,0.1016608898725855
ASASSN-15sv,000-BLT-400,00 39 00.55 +27 13 45.7,And,UGSU,--,15.8 - 22.4 V,9.752291666666666,27.22936111111111,ZTF18achawna,0.1851308883530706
ASASSN-19za,000-BNH-112,23 20 18.50 +49 19 46.1,And,UGSU,--,15.3 - 21.7 g,350.0770833333333,49.32947222222223,ZTF19aceiizg,0.0777562366573996
ASASSN-20nd,000-BNR-806,23 31 26.78 +47 36 52.5,And,UGSU,--,15.6 - 21.8 g,352.8615833333333,47.614583333333336,ZTF19abajklf,0.0820710539886176
ASASSN-21lg,000-BNZ-831,00 50 55.88 +35 58 55.5,And,UGSU,--,12.6 - 20.3 g,12.732833333333332,35.982083333333335,ZTF21abhrevv,0.5260681356990796
CSS 090918:001538+263657,000-BJS-202,00 15 38.24 +26 36 56.8,And,UGSU,0.1015,13.3 - 18.3 CV,3.9093333333333327,26.61577777777778,ZTF17aaaemzh,0.6958870954310759
CSS 090929:232716+413149,000-BMY-624,23 27 16.27 +41 31 48.8,And,UGSU,--,15.6 - 20.7 G CV,351.8177916666666,41.53022222222222,ZTF18abxmbfq,0.3356546348098614
CSS 101212:002657+284933,000-BLD-521,00 26 56.59 +28 49 33.0,And,UGSU,--,14.9 - 21.5 V CV,6.735791666666667,28.82583333333333,ZTF19aavkbfk,0.0641783416038972
CSS 110115:003304+380106,000-BNP-843,00 33 03.94 +38 01 05.3,And,UGSU,--,15.5 - 20.7 V CV,8.266416666666666,38.018138888888885,ZTF19abqkusj,0.4186060458877225
DDE 169,000-BND-207,00 59 04.33 +46 14 48.0,And,UGSU,--,14.5 - 18.4 V,14.768041666666663,46.24666666666667,ZTF18aaadsus,0.6206206955173567
DDE 31,000-BKT-897,02 13 17.18 +46 06 43.5,And,UGSU,0.070,15.3 - 19.6 CR,33.321583333333336,46.11208333333334,ZTF20accexlw,0.1539556304734037
MASTER OT J231917.03+483114.2,000-BKS-596,23 19 17.07 +48 31 14.2,And,UGSU,--,15.8 - 22.0 g,349.821125,48.52061111111111,ZTF19abfqpeh,0.1165938499128225
MASTER OT J232022.36+444330.8,000-BKD-497,23 20 22.36 +44 43 30.8,And,UGSU,--,15.9 - <21 p CR,350.0931666666666,44.72522222222222,ZTF19aaprxbe,0.4577372186388544
NSV 14681,000-BKQ-239,23 43 24.82 +42 08 41.1,And,UGSU,--,14.4 - 20.8 V,355.8534166666666,42.14475,ZTF18abncfvc,0.5550608816211732
PGIR19bra,000-BNG-995,23 40 37.57 +42 35 27.7,And,UGSU,--,14.9 - 22.8 g,355.15654166666667,42.59102777777778,ZTF19abzpkss,0.1223271435100406
TCP J01375892+4951055,000-BMB-833,01 37 58.94 +49 51 05.4,And,UGSU,--,13.1 - 19.8 V,24.49558333333333,49.8515,ZTF22abcqztw,0.3184981732127243
TCP J02041514+4053325,000-BNN-835,02 04 14.85 +40 53 33.9,And,UGSU,--,14.5 - 21.9 r CR,31.061875,40.89275,ZTF20abfxibv,0.5694682252679545
SSS 111226:094327-272039,000-BKG-967,09 43 27.27 -27 20 38.0,Ant,UGSU,--,12.9 - 19 CV,145.86362499999998,-27.343888888888888,ZTF19aapkrcg,0.9079466187585112
VY Aqr,000-BCN-520,21 12 09.25 -08 49 36.8,Aqr,UGSU,0.06309,10.0 - 17.5 V,318.0385416666666,-8.826888888888888,ZTF18abskpen,0.2398381319795276
EG Aqr,000-BCR-523,23 25 19.19 -08 18 19.1,Aqr,UGSU,0.07596,12.9 - 19 CV,351.3299583333333,-8.305305555555556,ZTF19abxierc,0.5290228433846389
QU Aqr,000-BDC-391,21 00 14.12 +00 44 46.0,Aqr,UGSU,0.083304,16.1 - 18.8 V,315.05883333333327,0.7461111111111111,ZTF18abmefme,0.3267844032229128
ASASSN-14hs,000-BLK-412,22 42 58.04 -19 45 51.5,Aqr,UGSU,--,14.0 V - 19.7 CV,340.74183333333326,-19.76430555555556,ZTF19aazdbyq,0.7279402082742972
ASASSN-20gd,000-BNN-098,20 45 22.20 -01 53 36.0,Aqr,UGSU,--,13.0 - 21.6 g,311.3424999999999,-1.893333333333333,ZTF20abewxfh,0.0908659062196206
ASASSN-21lx,000-BPB-080,22 00 21.90 -07 21 26.3,Aqr,UGSU,--,14.0 - 22.6 g,330.09124999999995,-7.3573055555555555,ZTF21abiplqz,0.1172402518163955
CSS 080927:212522-102627,000-BJY-016,21 25 21.79 -10 26 28.0,Aqr,UGSU,--,14.9 - 20.2 CV,321.34079166666663,-10.44111111111111,ZTF18absuuph,0.4909276567054898
CSS 090910:223418-035530,000-BJQ-077,22 34 18.47 -03 55 30.3,Aqr,UGSU,0.0881,15.2 - 21.1 V,338.5769583333333,-3.925083333333333,ZTF19abjoabu,0.3713572658306095
SDSS J204817.85-061044.8,000-BJP-428,20 48 17.85 -06 10 44.7,Aqr,UGSU,0.060597,14.9 - 20.1 G CR,312.074375,-6.179083333333334,ZTF18accwxfq,0.6322626833228422
DH Aql,000-BCT-653,19 26 10.82 -10 15 30.2,Aql,UGSU,0.0774,12.0 - 18.8 V,291.5450833333333,-10.25838888888889,ZTF18abnowur,0.2091619280100121
KX Aql,000-BCH-133,19 33 53.64 +14 17 46.1,Aql,UGSU,0.06035,11.5 - 19: V,293.4735,14.296138888888889,ZTF18abacgon,0.8419940458911546
V0725 Aql,000-BCJ-769,19 56 45.02 +10 49 33.4,Aql,UGSU,0.0944,13.3 - 19.7 V,299.1875833333333,10.825944444444444,ZTF19aaxnqtg,0.099500642989438
V1047 Aql,000-BCT-718,19 51 31.11 +10 57 21.8,Aql,UGSU,--,15.0 - 18.8 G V,297.879625,10.956055555555556,ZTF18abnpdqe,0.1399409754983735
ASASSN-14et,000-BLJ-714,19 52 55.44 -08 04 49.2,Aql,UGSU,--,14.1 - 19.5 g,298.231,-8.080333333333334,ZTF19aavagtp,0.3177706515537241
ASASSN-15nj,000-BLR-378,19 00 46.03 +17 15 32.9,Aql,UGSU,--,15.2 - 18.3 V,285.19179166666663,17.259138888888888,ZTF18ablxnta,0.2414085408468798
ASASSN-15qr,000-BLS-410,19 50 39.55 +05 56 20.3,Aql,UGSU,--,15.6 - 19.8 V,297.66479166666664,5.938972222222223,ZTF18admxseo,0.4101825736024996
ASASSN-18tf,000-BMT-486,19 57 41.37 -08 24 55.4,Aql,UGSU,--,15.7 - 21.8 g,299.422375,-8.41538888888889,ZTF18abrynno,0.0933783286639726
ASASSN-19ty,000-BNG-176,19 32 17.45 -07 01 39.2,Aql,UGSU,--,14.9 - 21.5 g,293.0727083333333,-7.027555555555556,ZTF19abqivpg,0.3941865435494582
ASASSN-21mi,000-BPB-678,20 07 42.81 +13 26 25.4,Aql,UGSU,--,12.6 - 20.3 g,301.928375,13.440388888888888,ZTF21abkjvko,0.335513881402905
ASASSN-21no,000-BPB-881,20 15 15.98 -00 03 40.7,Aql,UGSU,--,14.4 - 21.8 g,303.8165833333333,-0.0613055555555555,ZTF21abntqyx,0.1476600965831924
Gaia17cuh,000-BMM-630,19 34 36.96 +10 02 13.4,Aql,UGSU,--,15.5 - 19.5 G,293.65399999999994,10.037055555555556,ZTF18abgirjh,0.1023554610787042
MGAB-V775,--,19 10 51.55 -01 01 44.6,Aql,UGSU,--,16.9 - 19.4 g,287.71479166666666,-1.0290555555555554,ZTF18abfsgbr,0.0381421883431077
MGAB-V803,--,19 30 13.21 +10 29 24.6,Aql,UGSU,--,18.6 - <21.2 g,292.5550416666666,10.490166666666664,ZTF18adqfzli,0.0368830215180689
MGAB-V884,--,20 04 07.64 +12 26 18.4,Aql,UGSU,--,16.4 - 21.4 g,301.0318333333333,12.438444444444444,ZTF18abmhjpr,0.1083629476972537
TCP J20100517+1303006,000-BMJ-212,20 10 05.16 +13 03 00.6,Aql,UGSU,--,13.5 - 18.0 G V,302.5215,13.050166666666668,ZTF18abiuhdq,0.2797300201336739
ZTF21ablazyz,000-BPB-729,19 32 25.09 -09 19 33.1,Aql,UGSU,--,13.1 - 21.6 g,293.10454166666665,-9.325861111111111,ZTF21ablazyz,0.2050337011516824
BB Ari,000-BBF-343,02 44 57.78 +27 31 09.2,Ari,UGSU,0.0702,13.5 - 19.5 V,41.24074999999999,27.519222222222226,ZTF19aacowoc,0.3811989093644076
BG Ari,000-BCY-765,01 51 51.87 +14 00 47.2,Ari,UGSU,0.082417,14.7 - 20.5 V CV,27.966125,14.013111111111112,ZTF18abtrtcs,0.4343879493423347
ASASSN-13ce,000-BLH-813,02 24 22.46 +21 13 28.0,Ari,UGSU,--,15.8 - 20.2 CV,36.09358333333333,21.224444444444444,ZTF18acalpex,0.7231943985617784
ASASSN-13dh,000-BLD-852,02 05 37.55 +26 43 04.4,Ari,UGSU,--,13.1 - 19.0 CR,31.406458333333333,26.717888888888886,ZTF18abtmkeq,0.4719429660647715
CSS 080130:021110+171624,000-BFS-951,02 11 10.20 +17 16 24.2,Ari,UGSU,0.0788,14.4 - 20.2 G CV,32.79249999999999,17.27338888888889,ZTF18aaadqso,0.2076433676243082
CSS 091106:023638+111157,000-BKT-850,02 36 37.98 +11 11 56.5,Ari,UGSU,--,14.9 - 20.2 CV,39.15825,11.199027777777776,ZTF18abrpupq,0.4522245502743803
CSS 091213:014710+171520,000-BMJ-411,01 47 09.73 +17 15 19.9,Ari,UGSU,--,14.6 - 19.9 CV,26.790541666666662,17.25552777777778,ZTF18abslrqn,0.3041451870218813
HV Aur,000-BBH-569,04 53 16.87 +38 16 28.8,Aur,UGSU,--,14.7 - <19 V,73.32029166666665,38.27466666666667,ZTF17aaacdos,0.3604753260120521
V0496 Aur,000-BDH-140,07 27 52.30 +40 46 54.0,Aur,UGSU,--,15.7 - 21.8 V,111.96791666666664,40.781666666666666,ZTF18acqyqey,0.1012418599192896
V0832 Aur,000-BJY-065,05 06 17.35 +35 47 38.8,Aur,UGSU,--,15.4 - 20.5: CR,76.57229166666664,35.79411111111111,ZTF18acgmrca,0.8219240181232988
ASASSN-15ew,000-BLP-636,05 12 34.53 +45 05 11.0,Aur,UGSU,0.0710,13.4 - 20.5 V,78.143875,45.08638888888889,ZTF18abwcaoz,0.376536131536454
ASASSN-15ry,000-BLS-727,05 28 55.66 +36 18 38.9,Aur,UGSU,--,15.3 V - 20.1 B,82.23191666666665,36.310805555555554,ZTF18abvtosb,0.2254008995094854
ASASSN-18ci,000-BMP-248,06 42 33.28 +40 02 33.2,Aur,UGSU,--,16.1 - 21.9 g,100.63866666666668,40.04255555555555,ZTF18abzbukt,0.0410067402303348
ASASSN-20av,000-BNK-474,05 09 12.70 +49 09 00.7,Aur,UGSU,--,15.5 - 21.4 g,77.30291666666666,49.150194444444445,ZTF20aagqcbq,0.1298930675454291
ASASSN-20kw,000-BNP-920,05 45 48.44 +29 45 17.5,Aur,UGSU,--,14.9 - 23.2 g,86.45183333333333,29.75486111111111,ZTF20abxxzmk,0.038634365967628
CSS 091026:063438+412047,000-BKV-909,06 34 37.96 +41 20 46.7,Aur,UGSU,--,15.8 - 20.5 CV,98.65816666666665,41.34630555555556,ZTF18aablttq,0.2287499082185513
CSS 091026:064805+414702,000-BJY-064,06 48 04.49 +41 47 01.9,Aur,UGSU,--,15.7 - 21.2 G CV,102.01870833333332,41.78386111111111,ZTF18aabgpcg,0.1250764113551283
CSS 131223:062450+503111,000-BLG-081,06 24 49.99 +50 31 11.2,Aur,UGSU,--,14.56 - <20.1 CV V,96.20829166666664,50.519777777777776,ZTF18aabgsjq,0.3177706515537241
CSS 140310:063539+454050,000-BLH-345,06 35 39.40 +45 40 50.3,Aur,UGSU,--,14.9 - 20.0 V,98.91416666666665,45.680638888888886,ZTF18aabpubs,0.1240525763060589
DDE 184,000-BNL-301,05 00 37.38 +35 04 11.8,Aur,UGSU,--,16.3 - 21.1 G,75.15575,35.069944444444445,ZTF18abwbotf,0.1646592732607224
Exuzyan 1,000-BNF-297,05 38 50.21 +39 45 42.6,Aur,UGSU,--,17.3 - 20.8 g,84.70920833333331,39.761833333333335,ZTF18aaaedcd,0.0137454905549982
MASTER OT J051529.15+560532.0,000-BLD-808,05 15 29.03 +56 05 32.2,Aur,UGSU,--,13.3 - 18.5 V,78.87095833333332,56.09227777777778,ZTF18acpgdli,0.1592342554923151
MASTER OT J055845.55+391533.4,000-BLG-638,05 58 45.47 +39 15 33.2,Aur,UGSU,--,13.9 - 18.9 G CR,89.68945833333333,39.25922222222222,ZTF18abwsres,0.2291419038392222
MASTER OT J061904.85+291606.4,000-BKW-292,06 19 04.86 +29 16 06.0,Aur,UGSU,--,14.8 - 20.2 r CR,94.77025,29.26833333333333,ZTF18aabpzqd,0.4792625035755873
MASTER OT J064725.70+491543.9,000-BKW-747,06 47 25.70 +49 15 42.3,Aur,UGSU,0.06554,13.7 - 18.1 CV,101.85708333333332,49.26175,ZTF17aabshnt,0.3891940440783972
TT Boo,000-BBV-769,14 57 44.75 +40 43 40.7,Boo,UGSU,0.07594,12.8 - 19.8 V,224.4364583333333,40.72797222222223,ZTF18aagsgqc,0.3044866616951103
HW Boo,000-BJN-595,13 43 23.17 +15 09 16.8,Boo,UGSU,0.06435,13.8 - 18.5 V,205.84654166666664,15.154666666666667,ZTF18aakpzqg,0.9921968869860868
ASASSN-22as,000-BPG-429,15 17 56.52 +45 38 33.3,Boo,UGSU,--,14.1 - 22.2 g,229.4855,45.64258333333333,ZTF22aaaefca,0.9051799517546952
CSS 090530:144011+494734,000-BJP-295,14 40 11.01 +49 47 33.5,Boo,UGSU,0.06322:,15.2 - 21.9 g,220.045875,49.79263888888889,ZTF22aazrxdf,0.1464394788054859
CSS 110428:154545+442830,000-BKB-415,15 45 44.88 +44 28 30.0,Boo,UGSU,0.0742,14.7 - 20.9 V,236.437,44.475,ZTF19aadnxmo,0.1254534891215706
CSS 110613:145922+354806,000-BKD-148,14 59 21.72 +35 48 04.9,Boo,UGSU,0.0817,15.4 - 21 CV,224.8405,35.801361111111106,ZTF18abdricg,1.6908294352984616
CSS 110628:142548+151502,000-BKC-347,14 25 48.07 +15 15 01.3,Boo,UGSU,--,17.2 - 21.4 CV,216.45029166666663,15.250361111111111,ZTF18abfyzmf,0.130690632250436
MASTER OT J141143.46+262051.5,000-BKW-525,14 11 43.46 +26 20 51.5,Boo,UGSU,--,15.7 - 21.7 r CR,212.9310833333333,26.347638888888888,ZTF18aahhetu,0.2860746683391245
NN Cam,000-BCZ-014,04 12 36.63 +69 29 06.8,Cam,UGSU,0.0717,12.6 - 18.5 V,63.152625,69.48522222222222,ZTF18acpvfqh,0.1216301170754524
V0342 Cam,000-BFT-113,04 23 32.83 +74 52 50.0,Cam,UGSU,0.07531,12.9 - 18.5 V,65.88679166666665,74.88055555555555,ZTF18abscxct,0.9598447610824448
V0391 Cam,000-BCS-352,05 32 33.86 +62 47 52.1,Cam,UGSU,0.056195,11.6 - 16.9 V,83.14108333333331,62.79780555555556,ZTF17aabvqzm,0.1975241819079279
